"ID"|"FIRST_NAME"|"LAST_NAME"|"GENDER"|"AGE"|"OCCUPATION"|"MARITALSTATUS_OUT"|"SALARY_OUT"|"ADDRESS"|"CITY"|"STATE"|"ZIP"|"PHONE"|"ALT_PHONE"|"EMAIL"|"SUBDATE"|"NUMBER_OF_RENTALS"
2115|Demetrice|Fenderson|M|"35-44"|Technical/Engineer|"0 - Single"|> 200,000|"70815 Rochester Rd"|||"07011"|"973-488-3835"|"775-265-894"|demetrice.fenderson@fenderson.org|"2014-02-13T00:00:00.000Z"|181
2104|Georgina|Obeso|M|"45-49"|Scientist|"0 - Single"|"150,000-199,999"|"61 E Court Sq"|||"07044"|"973-997-8380"|"674-499-3943"|georgina_obeso@aol.com|"2007-12-11T00:00:00.000Z"|858
2079|Temika|Lubinsky|M|Under 18|K-12 Student|"0 - Single"|"0"|"3954 N Nebraska Ave"|||"07109"|"973-8"|"674-362-2130"|tlubinsky@hotmail.com|"2010-03-27T00:00:00.000Z"|490
1928|Daphne|Hrcka|M|Under 18|K-12 Student|"0 - Single"|"0"|"972 Old Alexandria Ferry Rd"|||"07004"|"973-847-1728"|"178-491-9109"|daphne.hrcka@yahoo.com|"2010-11-26T00:00:00.000Z"|393
1857|Geri|Ebsen|M|Under 18|K-12 Student|"0 - Single"|"0"|"2 Logan Ave #1"|||"07018"|"973-286-5273"|"568-378-7519"|""|"2011-08-01T00:00:00.000Z"|647
1774|Kelsie|Raleigh|M|"25-34"|Technical/Engineer|"0 - Single"|"150,000-199,999"|"19 Fuller St #146"|||"07928"|"973-315-9456"|"422-835-8085"|kelsie_raleigh@aol.com|"2009-12-15T00:00:00.000Z"|663
1764|Drema|Cheak|M|"18-24"|Other|"0 - Single"|"100,000-149,999"|"5073 Taylor Ave"|||"07062"|"908-766-1611"|"880-803-734"|drema.cheak@yahoo.com|"2012-04-29T00:00:00.000Z"|766
1397|Doug|Locicero|M|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"1 Union Blvd"|||"08401"|"609-827-1656"|"959-610-149"|doug_lociceroaol.com|"2014-08-24T00:00:00.000Z"|376
1172|Domingo|Runzler|F|"25-34"|Other|"0 - Single"|< 50,000|"1760 Iwaena St #2"|||"07105"|"973-748-4860"|"139-5-3957"|domingo.runzler@aol.com|"2014-06-17T00:00:00.000Z"|359
1123|Petrina|Cappleman|M|"50-55"|Other|"0 - Single"|"100,000-149,999"|"8088 C Dedeaux Rd #79"|||"08701"|"732-852-4804"|"880-314-6300"|petrina@cappleman.com|"2009-03-19T00:00:00.000Z"|172
1000|Viola|Deangeles|F|"25-34"|Doctor/Health Care|"0 - Single"|< 50,000|"4132 Cordell Ave"|||"08540"|"609-"|"626-687-1362"|vdeangeles@hotmail.com|"2008-01-03T00:00:00.000Z"|651
918|Erwin|Lingle|F|"45-49"|Academic/Educator|"0 - Single"|"50,000-99,999"|"434 World Trade Ctr #620"|||"08751"|"732-"|"929-794-425"|elingle@hotmail.com|"2015-06-21T00:00:00.000Z"|536
744|Dave|Regener|M|"25-34"|Technical/Engineer|"0 - Single"|"100,000-149,999"|"1735 Rano St"|||"07675"|"201-467-3677"|"251-496-1897"|dregener@aol.com|"2011-07-12T00:00:00.000Z"|316
1205|Maria|Desmeules|"0"|"56+"|Other|"0 - Single"|> 200,000|"952 Shawmut Ave #3173"|||"01801"|"781-524-4593"|"517-734-8757"|mdesmeules@gmail.com|"2013-02-01T00:00:00.000Z"|382
411|Mitzie|Hudnall|"0"|"45-49"|Academic/Educator|"0 - Single"|"50,000-99,999"|"17 Jersey Ave"|||"80110"|"303-402-1940"|"667-369-6871"|mitzie_hudnall|"2011-03-23T00:00:00.000Z"|192
97|Malinda|Hochard|"0"|"35-44"|Clerical/Admin|"0 - Single"|"50,000-99,999"|"55 Riverside Ave"|||"46202"|"317-722-5066"|"245-74-4298"|malinda|"2014-09-21T00:00:00.000Z"|49
1560|Magaret|Cappleman|"0"|"25-34"|Clerical/Admin|"0 - Single"|"50,000-99,999"|"186 Us Highway 9"|||"93711"|"559-627-7125"|"896-922-2084"|magaret@yahoo.com|"2011-03-09T00:00:00.000Z"|272
534|Grover|Ringman|M|"25-34"|Scientist|"0 - Single"|> 200,000|"80374 N Loop W"|||"08846"|"732-495-1704"|"86-760-5937"|grover_ringman@yahoo.com|"2007-01-30T00:00:00.000Z"|745
2166|Silas|Osuch|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"7149 Huron St"|||"21204"|"410-460-4897"|"669-863-9220"|silas.osuch@osuch.org|"2015-10-20T00:00:00.000Z"|611
2102|Stephany|Carmello|"1"|"25-34"|Lawyer|"0 - Single"|< 50,000|"3622 N 88th Ave"|||"19103"|"215-605-5596"|"795-465-5558"|stephany@aol.com|"2016-04-07T00:00:00.000Z"|20
1872|Shizuko|Rancourt|"1"|"50-55"|Writer|"0 - Single"|"50,000-99,999"|"1 W Mount Pleasant Ave"|||"21204"|"410-565-5983"|"487-72-4075"|shizuko@hotmail.com|"2014-01-19T00:00:00.000Z"|880
1833|Sage|Danesi|"1"|"18-24"|Technical/Engineer|"0 - Single"|"150,000-199,999"|"6134 W Passaic St"|||"19106"|"215-347-1949"|"758-911-5511"|sage@danesi.com|"2016-04-17T00:00:00.000Z"|763
1733|Starr|Clattenburg|"1"|"18-24"|Sales/Marketing|"0 - Single"|"50,000-99,999"|"4238 2nd St"|||"20036"|"202-989-2633"|"250-698-6349"|starr_clattenburg@clattenburg.com|"2007-05-23T00:00:00.000Z"|949
1558|Shavonda|Honga|"1"|"18-24"|Doctor/Health Care|"0 - Single"|"150,000-199,999"|"37317 Grand Ave"|||"53186"|"262-622-9852"|"707-553-8299"|shonga@honga.org|"2013-08-01T00:00:00.000Z"|131
1532|Santa|Zarillo|"1"|"18-24"|Sales/Marketing|"0 - Single"|"50,000-99,999"|"2 Palmetto Ave"|||"31601"|"229-246-5188"|"905-110-4401"|santa_zarillo@yahoo.com|"2015-01-21T00:00:00.000Z"|742
1405|Saul|Costales|"1"|"56+"|Retired|"0 - Single"|"100,000-149,999"|"456 Higuera St"|||"78045"|"956-909-9149"|"824-177-1064"|saul_costales@yahoo.com|"2013-07-23T00:00:00.000Z"|566
1222|Sam|Flanary|"1"|"35-44"|Other|"0 - Single"|"50,000-99,999"|"7 Rd  Rt 63"|||"11354"|"718-560-4286"|"951-128-5453"|sam_flanary@hotmail.com|"2008-03-07T00:00:00.000Z"|185
1071|Sacha|Eugene|"1"|"50-55"|Self-Employed|"0 - Single"|"150,000-199,999"|"43892 Boulder Crescent St"|||"20601"|"301-835-5618"|"486-674-7355"|sacha_eugene@yahoo.com|"2015-03-10T00:00:00.000Z"|538
810|Sunni|Crews|"1"|"25-34"|Programmer|"0 - Single"|"100,000-149,999"|"6432 Broad St"|||"49601"|"231-373-5887"|"212-341-1479"|sunni@hotmail.com|"2008-04-11T00:00:00.000Z"|524
609|Solange|Czolba|"1"|"25-34"|Executive/Managerial|"0 - Single"|< 50,000|"9 Gunnison St"|||"44705"|"330-3"|"926-542-2724"|solange_czolba@cox.net|"2009-05-18T00:00:00.000Z"|353
521|Shiela|Hal|"1"|"56+"|Executive/Managerial|"0 - Single"|"100,000-149,999"|"3 De Belier Rue"|||"43235"|"614-280-3371"|"398-391-5850"|shiela_hal@gmail.com|"2008-09-04T00:00:00.000Z"|272
349|Samira|Heintzman|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"8772 Old County Rd #5410"|||"98032"|"206-311-4137"|"971-999-440"|sheintzman@hotmail.com|"2012-04-23T00:00:00.000Z"|88
260|Skye|Fillingim|"1"|"18-24"|Unemployeed|"0 - Single"|"50,000-99,999"|"25 Minters Chapel Rd #9"|||"55401"|"612-50"|"44-656-1765"|skye_fillingim@yahoo|"2010-11-04T00:00:00.000Z"|-3
174|Sylvia|Cousey|"1"|"25-34"|Self-Employed|"0 - Single"|"100,000-149,999"|"287 Youngstown Warren Rd"|||"21074"|"410-209-9545"|"837-479-1860"|sylvia_cousey@cousey.org|"2009-07-07T00:00:00.000Z"|676
1263|Shandi|Loudon|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"8897 Shrewsbury Ave #352"|||"94063"|"650-278-1321"|"183-758-7095"|sloudon@loudon.org|"2015-07-23T00:00:00.000Z"|888
179|Stephaine|Vinning|"1"|"25-34"|Other|"0 - Single"|> 200,000|"3717 Hamann Industrial Pky"|||"94104"|"415-767-6596"|"718-731-1601"|stephaine@cox.net|"2011-12-21T00:00:00.000Z"|718
2047|Solange|Douville|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"35 Rahway Ave"|||"07728"|"732-678"|"618-340-2737"|solange.douville@cox.net|"2015-12-27T00:00:00.000Z"|536
430|Selma|Husser|F|"18-24"|K-12 Student|"0 - Single"|"100,000-149,999"|"9 State Highway 57 #22"|||"07306"|"201-991-8369"|"228-244-3222"|selma.husser@cox.net|"2009-11-05T00:00:00.000Z"|712
386|Truman|Feichtner|M|"25-34"|Other|"0 - Single"|"100,000-149,999"|"539 Coldwater Canyon Ave"|||"07003"|"973-852-2736"|"629-317-2417"|tfeichtner@yahoo.com|"2009-06-10T00:00:00.000Z"|387
312|Erinn|Canlas|F|"50-55"|Artist|"0 - Single"|"150,000-199,999"|"13 S Hacienda Dr"|||"07039"|"973-767-3008"|"101-819-1288"|erinn.canlas@canlas.com|"2011-09-29T00:00:00.000Z"|99
78|Delisa|Crupi|F|"45-49"|Academic/Educator|"0 - Single"|"50,000-99,999"|"47565 W Grand Ave"|||"07105"|"973-354-2040"|"29-146-3203"|delisa.crupi@crupi.com|"2014-04-08T00:00:00.000Z"|981
2155|Lyndia|Odum|"0"|Under 18|K-12 Student|"0 - Single"|"0"|"7 Kingston Rd #44"|||"63133"|"314-270-3286"|"927-280-2145"|lyndia@aol.com|"2007-06-21T00:00:00.000Z"|187
1436|Lawana|Flever|"0"|"50-55"|Doctor/Health Care|"0 - Single"|< 50,000|"839 White Rock Rd"|||"44870"|"419-411-3395"|"691-203-4472"|lawana@cox.net|"2011-12-24T00:00:00.000Z"|800
1175|Lurline|Castellanoz|"0"|"25-34"|Artist|"0 - Single"|< 50,000|"12 Hackensack Ave"|||"05701"|"802-384-3522"|"569-385-5340"|lurline@aol.com|"2011-07-13T00:00:00.000Z"|372
1076|Lorretta|Caporale|"0"|"25-34"|Clerical/Admin|"0 - Single"|< 50,000|"32 Baker Pl"|||"23606"|"757-703-3427"|"366-212-2220"|lorretta@aol.com|"2011-01-21T00:00:00.000Z"|568
583|Judson|Lobbins|"0"|"25-34"|Other|"0 - Single"|"50,000-99,999"|"7 Bergen Blvd #70"|||"20001"|"202-382-6372"|"574-693-9277"|judson_lobbins@lobbins.org|"2012-12-31T00:00:00.000Z"|88
517|Louie|Esposto|"0"|"25-34"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"74 Roscoe Rd"|||"32937"|"321-339-3899"|"161-900-7986"|""|"2007-04-27T00:00:00.000Z"|289
415|Janine|Rhoden|"0"|"35-44"|Other|"0 - Single"|< 50,000|"92 Broadway"|||"11103"|"718-228-5894"|"874-828-9434"|jrhoden@yahoo.com|"2008-07-29T00:00:00.000Z"|299
99|Lisha|Centini|"0"|Under 18|K-12 Student|"0 - Single"|"0"|"64 5th Ave #1153"|||"22102"|"703-235-3937"|"90-877-128"|lisha@centini.org|"2007-04-17T00:00:00.000Z"|296
793|Julia|Vazquez|"0"|"35-44"|Sales/Marketing|"0 - Single"|< 50,000|"5801 Bissonnet St"|||"94086"|"408-706-8822"|"200-144-9025"|""|"2009-07-06T00:00:00.000Z"|932
325|Justine|Ferrario|"0"|"50-55"|Clerical/Admin|"0 - Single"|"150,000-199,999"|"48 Stratford Ave"|||"91768"|"909-993-3242"|"141-681-2097"|jferrario@hotmail.com|"2008-09-03T00:00:00.000Z"|913
814|Lea|Ver|"0"|"18-24"|College/Grad Student|"0 - Single"|> 200,000|"4899 Buford Hwy Ne"|||"07076"|"908-473-2343"|"989-815-5424"|lea@ver.com|"2015-09-28T00:00:00.000Z"|638
62|Jamal|Vanausdal|"0"|"35-44"|Clerical/Admin|"0 - Single"|> 200,000|"53075 Sw 152nd Ter #615"|||"08831"|"732-"|"251-947-9317"|jamal@vanausdal.org|"2010-12-16T00:00:00.000Z"|359
2025|Marisol|Dowler|"1"|"56+"|Retired|"0 - Single"|"150,000-199,999"|"182 N Delaware St"|||"11232"|"718-529-6257"|"502-431-9043"|marisol_dowler@dowler.com|"2007-04-02T00:00:00.000Z"|808
1990|Marcus|Hoschek|"1"|"25-34"|Executive/Managerial|"0 - Single"|> 200,000|"66184 S Van Buren St"|||"18360"|"570-283-7666"|"541-433-1815"|mhoschek@aol.com|"2011-11-07T00:00:00.000Z"|876
1888|Marla|Coolbrith|"1"|"35-44"|Programmer|"0 - Single"|"100,000-149,999"|"4448 Peachtree Industrial Ct"|||"87107"|"505-944-2565"|"880-918-540"|marla@cox.net|"2012-04-24T00:00:00.000Z"|7
1583|Mohammed|Cuozzo|"1"|"35-44"|Doctor/Health Care|"0 - Single"|> 200,000|"65660 Easton Rd #9"|||"97213"|"503"|"979-667-5532"|mohammed|"2009-11-03T00:00:00.000Z"|347
1352|Marcos|Herzer|"1"|"35-44"|Writer|"0 - Single"|"100,000-149,999"|"31129 W 18th St #25"|||"21204"|"410-417-8148"|"191-712-9407"|marcos_herzeraol.com|"2012-03-10T00:00:00.000Z"|648
1198|Marianna|Eikleberry|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"9943 Rd"|||"75075"|"972-767-6066"|"971-767-8873"|mariannayahoo.com|"2010-12-21T00:00:00.000Z"|92
940|Michell|Laprete|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"3 Commerce St #6896"|||"10308"|"718-699-7300"|"322-366-1085"|michell@yahoo.com|"2010-03-12T00:00:00.000Z"|831
911|Micah|Humble|"1"|"50-55"|Other|"0 - Single"|< 50,000|"8664 Merrimac St"|||"34748"|"352-"|"175-909-6300"|mhumble@humble.org|"2009-10-11T00:00:00.000Z"|284
775|Meryl|Rolan|"1"|Under 18|Technical/Engineer|"0 - Single"|"0"|"75 Washington Sq S"|||"10001"|"212-962-9619"|"528-527-4200"|meryl_rolan@rolan|"2009-12-14T00:00:00.000Z"|753
206|Marge|Limmel|"1"|"25-34"|Technical/Engineer|"0 - Single"|> 200,000|"189 Village Park Rd"|||"32536"|"850-430-1663"|"261-644-2907"|marge@gmail.com|"2016-01-08T00:00:00.000Z"|305
1932|Maryanne|Haste|"1"|"25-34"|Executive/Managerial|"0 - Single"|"150,000-199,999"|"79102 Abc Blvd"|||"90650"|"562-962-5837"|"416-301-8963"|maryanne.haste@aol.com|"2008-06-30T00:00:00.000Z"|906
74|Micaela|Rhymes|"1"|"35-44"|Sales/Marketing|"0 - Single"|< 50,000|"20932 Hedley St"|||"94520"|"925-647-3298"|"46-445-9085"|micaela_rhymes@gmail|"2012-09-18T00:00:00.000Z"|603
1410|Maryellen|Ridge|"1"|"50-55"|Executive/Managerial|"0 - Single"|< 50,000|"38445 Middlefield Rd #7073"|||"07105"|"973-487-9717"|"861-824-2070"|maryellen@aol.com|"2009-11-22T00:00:00.000Z"|84
1636|Aron|Rojos|"0"|"25-34"|Unemployeed|"0 - Single"|< 50,000|"96 Speedwell Ave"|||"60611"|"312-513-3660"|"971-443-2831"|aron@rojos.com|"2014-06-04T00:00:00.000Z"|690
1162|Cami|Ruediger|"0"|"35-44"|Other|"0 - Single"|> 200,000|"7 W Burnham St #8471"|||"40505"|"859-690-3950"|"259-815-2988"|cami|"2007-01-14T00:00:00.000Z"|196
663|Christin|Hollander|"0"|"25-34"|Executive/Managerial|"0 - Single"|"150,000-199,999"|"698 Mamaroneck Ave #5109"|||"60618"|"773-247-8172"|"714-227-4727"|christin_hollander@hotmail.com|"2012-07-11T00:00:00.000Z"|226
2041|Alona|Quinerly|"0"|"25-34"|Writer|"0 - Single"|"50,000-99,999"|"4602 S Wells St"|||"94401"|"650-255-3429"|"402-95-761"|aquinerly@quinerly.com|"2013-07-05T00:00:00.000Z"|705
1136|Ailene|Carrousal|"0"|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"455 Pioneer Ct"|||"94949"|"415-673-1129"|"211-179-3413"|ailene.carrousal@carrousal.com|"2010-10-30T00:00:00.000Z"|268
905|Cristopher|Faubert|"0"|"45-49"|Programmer|"0 - Single"|"150,000-199,999"|"13298 Market St"|||"94577"|"510-930-5638"|"322-582-5429"|cristopher.faubertfaubert.org|"2007-01-19T00:00:00.000Z"|397
1536|Cristal|Leuga|"0"|"35-44"|Clerical/Admin|"0 - Single"|"50,000-99,999"|"84234 Sw Beaverton Hillsdale H"|||"08053"|"856-224-6812"|"193-21-3734"|cristal_leuga@aol.com|"2010-09-23T00:00:00.000Z"|392
1493|Ashlee|Dellaratta|"0"|"25-34"|Sales/Marketing|"0 - Single"|< 50,000|"9 Hudson St #5"|||"07054"|"973-270-9435"|"349-196-2804"|ashlee_dellarattacox.net|"2011-11-13T00:00:00.000Z"|232
194|candida|corbley|"0"|Under 18|K-12 Student|"0 - Single"|"0"|"406 Main St"|||"08876"|"908-275-8357"|"336-93-6376"|candida_corbley@hotmail.com|"2010-12-22T00:00:00.000Z"|580
2176|Lesia|Lopiccalo|"1"|Under 18|Unemployeed|"0 - Single"|"0"|"853 Nw 1st Ave"|||"70503"|"337-901-4779"|"371-593-3708"|lesia.lopiccalo@hotmail.com|"2014-03-03T00:00:00.000Z"|194
2098|Carson|Lipoma|"1"|"35-44"|Writer|"0 - Single"|"150,000-199,999"|"911 Smith Rd"|||"10924"|"845-569-9660"|"503-623-8311"|carson_lipoma@yahoo.com|"2013-06-28T00:00:00.000Z"|517
2052|Alysa|Handwerker|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"665 Lincoln St"|||"12550"|"845-355-7300"|"503-33-3312"|alysa|"2014-12-26T00:00:00.000Z"|786
2003|Cherish|Reinsfelder|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"4565 Georgetown Rd #55"|||"11204"|"718-274-3231"|"582-247-5400"|creinsfelder@gmail.com|"2016-02-12T00:00:00.000Z"|922
1993|Ailene|Console|"1"|"35-44"|Technical/Engineer|"0 - Single"|"50,000-99,999"|"3 S Jefferson Rd"|||"47904"|"765-928-7499"|"667-925-6632"|ailene_console@cox.net|"2014-05-28T00:00:00.000Z"|914
1955|Casey|Vogts|"1"|Under 18|Unemployeed|"0 - Single"|"0"|"20 W Mississippi Ave"|||"97211"|"503-759-1695"|"289-875-7947"|cvogts@vogts.org|"2012-07-16T00:00:00.000Z"|826
1882|Alissa|Erekson|"1"|"35-44"|Self-Employed|"0 - Single"|"100,000-149,999"|"9 14th St"|||"60901"|"815-505-3561"|"345-75-835"|alissa|"2014-11-17T00:00:00.000Z"|598
1864|Alayna|Eisenhower|"1"|"35-44"|Executive/Managerial|"0 - Single"|< 50,000|"8121 A Pamalee Dr"|||"80215"|"303-245-9694"|"132-135-290"|alayna_eisenhower@aol.com|"2013-01-08T00:00:00.000Z"|760
1818|Luanne|Yammine|"1"|Under 18|Farmer|"0 - Single"|"0"|"8281 Bush St"|||"39307"|"601-539-5864"|"384-435-7622"|luanne_yammine@aol.com|"2013-06-30T00:00:00.000Z"|216
1797|Anna|Hoffart|"1"|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"5407 N 8th St W"|||"18042"|"610-318-6828"|"937-945-5570"|""|"2013-05-03T00:00:00.000Z"|594
1794|Lynda|Elmblad|"1"|"25-34"|Lawyer|"0 - Single"|< 50,000|"1167 Edgewood Ave Ne"|||"34748"|"352-495-8633"|"850-613-3947"|lynda_elmblad@elmblad.org|"2014-02-24T00:00:00.000Z"|289
1771|Latonia|Hodell|"1"|"25-34"|Technical/Engineer|"0 - Single"|"50,000-99,999"|"37482 Brodie Ln"|||"38118"|"901-978-8989"|"863-721-10"|latonia_hodell@hodell.com|"2016-03-29T00:00:00.000Z"|953
1762|Amber|Henken|"1"|"25-34"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"83310 Greismere St #4"|||"76504"|"254-608-8890"|"804-942-73"|ahenken@cox.net|"2012-04-28T00:00:00.000Z"|254
1741|Chuck|Helfgott|"1"|"35-44"|Executive/Managerial|"0 - Single"|"50,000-99,999"|"43962 Stirrup Dr #9033"|||"45202"|"513-590-2930"|"690-931-836"|chuck.helfgott@helfgott.com|"2011-02-03T00:00:00.000Z"|852
1718|Lizette|Christopherse|"1"|"18-24"|College/Grad Student|"0 - Single"|< 50,000|"8966 E West Jersey Ave"|||"60136"|"847-736-8042"|"720-145-5971"|lizette.christopherse@cox.net|"2014-01-23T00:00:00.000Z"|344
1694|Lashunda|Ouellette|"1"|"25-34"|Programmer|"0 - Single"|> 200,000|"8575 E 82nd St"|||"79601"|"325-9"|"495-386-4550"|lashunda@aol.com|"2012-12-14T00:00:00.000Z"|614
1666|Asley|Chaumont|"1"|"25-34"|Sales/Marketing|"0 - Single"|"50,000-99,999"|"61257 Walden Ave"|||"99507"|"907-795"|"56-59-1283"|asley|"2011-06-22T00:00:00.000Z"|700
1613|Lenore|Frary|"1"|"18-24"|Writer|"0 - Single"|"100,000-149,999"|"78504 Penn Ave #445"|||"20782"|"301-685-6717"|"623-273-6557"|lenore.frary@gmail.com|"2011-01-11T00:00:00.000Z"|514
1610|Arla|Lorenzi|"1"|"25-34"|Lawyer|"0 - Single"|> 200,000|"7054 York Ave"|||"02886"|"401-554-3264"|"650-496-5958"|""|"2013-10-23T00:00:00.000Z"|22
1519|Launa|Yacano|"1"|"18-24"|College/Grad Student|"0 - Single"|"100,000-149,999"|"509 Deming Way"|||"32308"|"850-765-3584"|"821-318-3237"|launa.yacano|"2011-02-05T00:00:00.000Z"|286
1412|Collene|Hilling|"1"|"25-34"|Technical/Engineer|"0 - Single"|"50,000-99,999"|"575 Pass Rd"|||"97220"|"503-387-5952"|"342-669-1688"|collene_hilling@cox.net|"2015-11-30T00:00:00.000Z"|814
1353|Lynda|Vinger|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"4035 W 22nd St"|||"37115"|"615-896-3731"|"869-886-1430"|lynda@yahoo.com|"2012-05-05T00:00:00.000Z"|325
1190|Landon|Rondeau|"1"|"45-49"|Other|"0 - Single"|"50,000-99,999"|"4207 Higbie Ln"|||"60123"|"847-302-3549"|"428-765-9526"|landon.rondeau@aol.com|"2007-02-28T00:00:00.000Z"|288
1129|Adena|Volkman|"1"|"35-44"|Technical/Engineer|"0 - Single"|"150,000-199,999"|"34808 University Dr Nw #84"|||"85283"|"480-296-6375"|"811-496-2659"|avolkman@cox.net|"2009-06-04T00:00:00.000Z"|976
1104|Agripina|Digness|"1"|"35-44"|Lawyer|"0 - Single"|"150,000-199,999"|"1542 W Pine St"|||"67202"|"316-"|"73-774-4821"|""|"2016-03-28T00:00:00.000Z"|418
1054|Lyndsay|Ryden|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"21195 N Maple Dr"|||"30344"|"404-658-2750"|"319-726-1762"|lyndsay_rydengmail.com|"2014-10-10T00:00:00.000Z"|963
1049|Audry|Ockleberry|"1"|"45-49"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"69 Lexington Ave"|||"20852"|"301-847-4857"|"814-369-5140"|audry_ockleberryaol.com|"2009-11-20T00:00:00.000Z"|642
980|Laci|Cheves|"1"|"25-34"|Doctor/Health Care|"0 - Single"|< 50,000|"58 Mill Rd"|||"22182"|"703-534-9134"|"973-455-3934"|laci@cheves.com|"2012-03-13T00:00:00.000Z"|757
896|Calista|Delos|"1"|"18-24"|Scientist|"0 - Single"|> 200,000|"7254 Fairfield Rd #2"|||"01608"|"508-880-2266"|"201-361-5691"|calista_delos@delos|"2014-09-02T00:00:00.000Z"|335
877|Lucius|Fiermonte|"1"|"25-34"|Other|"0 - Single"|"150,000-199,999"|"6 Cleveland Ave #8"|||"34429"|"352-381-"|"436-574-6254"|lucius.fiermonte@gmail.com|"2008-12-08T00:00:00.000Z"|5
767|Ana|Harrington|"1"|"25-34"|Programmer|"0 - Single"|"150,000-199,999"|"2698 S Main St"|||"48933"|"517-900"|"535-364-418"|aharringtonyahoo.com|"2014-07-16T00:00:00.000Z"|526
753|Ara|Layous|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"75 Juniper Dr"|||"57401"|"605-493-9414"|"714-517-3438"|ara.layous@yahoo.com|"2008-04-14T00:00:00.000Z"|476
490|Lawrence|Lorens|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"9 Hwy"|||"02906"|"401-465-6432"|"631-616-6799"|lawrence.lorens@hotmail.com|"2015-01-25T00:00:00.000Z"|500
460|Cecilia|Colaizzo|"1"|"45-49"|Tradesman/Craftsman|"0 - Single"|> 200,000|"4 Nw 12th St #3849"|||"53717"|"608-"|"799-702-8677"|cecilia_colaizzo@colaizzo.com|"2007-09-09T00:00:00.000Z"|954
456|Alline|Jeanty|"1"|"35-44"|Other|"0 - Single"|> 200,000|"55713 Lake City Hwy"|||"46601"|"574-656-2800"|"540-825-829"|ajeanty@gmail.com|"2014-11-27T00:00:00.000Z"|135
393|Lenna|Newville|"1"|"35-44"|Technical/Engineer|"0 - Single"|"150,000-199,999"|"987 Main St"|||"27601"|"919-623-2524"|"57-75-2527"|lnewville@newville.com|"2008-01-22T00:00:00.000Z"|285
344|Lavonna|wolny|"1"|"35-44"|Sales/Marketing|"0 - Single"|"150,000-199,999"|"5 Cabot Rd"|||"22102"|"703-483-1970"|"146-593-9809"|lavonna.wolny@hotmail.com|"2013-08-29T00:00:00.000Z"|998
153|Lezlie|Craghead|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"749 W 18th St #45"|||"27577"|"919-533-3762"|"669-514-6502"|lezlie.craghead@craghead.org|"2007-03-11T00:00:00.000Z"|585
129|Lucina|Lary|"1"|"25-34"|Lawyer|"0 - Single"|> 200,000|"8597 W National Ave"|||"32922"|"321-749-4981"|"856-985-832"|lucina_lary@cox.net|"2007-08-21T00:00:00.000Z"|971
103|Angella|Cetta|"1"|"45-49"|Executive/Managerial|"0 - Single"|< 50,000|"185 Blackstone Bldge"|||"96817"|"808-892-7943"|"654-784-2836"|angella.cetta@hotmail.com|"2007-04-24T00:00:00.000Z"|280
63|Cecily|Hollack|"1"|"18-24"|College/Grad Student|"0 - Single"|> 200,000|"59 N Groesbeck Hwy"|||"78731"|"512-486-3817"|"484-11-643"|cecily@hollack.org|"2011-01-19T00:00:00.000Z"|956
52|Lorrie|Nestle|"1"|"18-24"|College/Grad Student|"0 - Single"|"50,000-99,999"|"39 S 7th St"|||"37388"|"931-875-6644"|"313-336-2650"|lnestle@hotmail.com|"2008-04-25T00:00:00.000Z"|860
1783|Carman|Daniello|"1"|"18-24"|College/Grad Student|"0 - Single"|"100,000-149,999"|"7 Ocean Ave"|||"91352"|"818-810-2784"|"886-490-577"|carmandaniello.com|"2015-08-03T00:00:00.000Z"|291
1471|Catheryn|Dumdei|"1"|"25-34"|Technical/Engineer|"0 - Single"|> 200,000|"21743 N Winter St"|||"92672"|"949-929-9370"|"442-254-9194"|catheryn.dumdei@yahoo.com|"2007-06-21T00:00:00.000Z"|350
860|Arnoldo|Veverka|"1"|"18-24"|Other|"0 - Single"|"150,000-199,999"|"85 Knickerbocker Rd"|||"90232"|"310-289-9042"|"69-116-274"|arnoldo@aol.com|"2010-01-08T00:00:00.000Z"|640
1878|Alla|Vahey|"1"|Under 18|K-12 Student|"0 - Single"|"0"|"61 W Liberty St"|||"07932"|"973-936-3322"|"782-495-1941"|avahey@aol.com|"2013-06-29T00:00:00.000Z"|254
